event,date,player,elo,color,opponent,result,avg_cp_loss,std_cp_loss
4th Final Masters,2011.09.26,"Carlsen,M",2823.0,black,"Anand,V",draw,15.88888888888889,19.03764950736913
4th Final Masters,2011.09.27,"Carlsen,M",2823.0,white,"Aronian,L",draw,11.217391304347826,17.238623272324904
4th Final Masters,2011.09.27,"Aronian,L",2807.0,black,"Carlsen,M",draw,12.466666666666667,21.355821480596596
4th Final Masters,2011.09.28,"Vallejo Pons,F",2716.0,white,"Carlsen,M",won,25.0,56.585112883160356
4th Final Masters,2011.09.28,"Carlsen,M",2823.0,black,"Vallejo Pons,F",lost,42.193548387096776,86.23876059721889
4th Final Masters,2011.09.30,"Carlsen,M",2823.0,white,"Nakamura,Hi",draw,10.969696969696969,16.458367768559015
4th Final Masters,2011.09.30,"Nakamura,Hi",2753.0,black,"Carlsen,M",draw,10.625,12.665775736211344
4th Final Masters,2011.10.01,"Ivanchuk,V",2765.0,white,"Carlsen,M",lost,46.17142857142857,75.45234473845468
4th Final Masters,2011.10.01,"Carlsen,M",2823.0,black,"Ivanchuk,V",won,20.257142857142856,35.53617300493589
4th Final Masters,2011.10.06,"Carlsen,M",2823.0,white,"Anand,V",draw,12.743589743589743,16.37183001020264
4th Final Masters,2011.10.06,"Anand,V",2817.0,black,"Carlsen,M",draw,13.58974358974359,17.39542814785179
4th Final Masters,2011.10.07,"Aronian,L",2807.0,white,"Carlsen,M",draw,13.075,26.10975631828072
4th Final Masters,2011.10.07,"Carlsen,M",2823.0,black,"Aronian,L",draw,11.1,21.09597117935081
4th Final Masters,2011.10.08,"Carlsen,M",2823.0,white,"Vallejo Pons,F",won,14.166666666666666,28.753260684659754
4th Final Masters,2011.10.08,"Vallejo Pons,F",2716.0,black,"Carlsen,M",lost,29.17142857142857,50.68416811943532
4th Final Masters,2011.10.10,"Carlsen,M",2823.0,white,"Ivanchuk,V",won,27.083333333333332,39.50835003163536
4th Final Masters,2011.10.10,"Ivanchuk,V",2765.0,black,"Carlsen,M",lost,59.26086956521739,112.82044888317179
4th Final Master Playoff,2011.10.11,"Carlsen,M",2823.0,white,"Ivanchuk,V",draw,24.89855072463768,42.78430733833773
4th Final Master Playoff,2011.10.11,"Ivanchuk,V",2765.0,black,"Carlsen,M",draw,23.220588235294116,31.707693252879263
4th Final Master Playoff,2011.10.11,"Ivanchuk,V",2765.0,white,"Carlsen,M",lost,65.13793103448276,72.3543598466798
4th Final Master Playoff,2011.10.11,"Carlsen,M",2823.0,black,"Ivanchuk,V",won,33.206896551724135,36.086466381260585
4th Final Masters,2011.10.11,"Nakamura,Hi",2753.0,white,"Carlsen,M",draw,6.454545454545454,10.015415115955184
4th Final Masters,2011.10.11,"Carlsen,M",2823.0,black,"Nakamura,Hi",draw,5.909090909090909,7.149331972877061
6th Tal Memorial,2011.11.16,"Aronian,L",2802.0,white,"Carlsen,M",draw,26.25531914893617,41.67476305825834
6th Tal Memorial,2011.11.16,"Carlsen,M",2826.0,black,"Aronian,L",draw,24.95744680851064,34.27110776621857
6th Tal Memorial,2011.11.17,"Carlsen,M",2826.0,white,"Gelfand,B",won,31.214285714285715,47.328907764748614
6th Tal Memorial,2011.11.17,"Gelfand,B",2744.0,black,"Carlsen,M",lost,57.7037037037037,114.88893664779198
6th Tal Memorial,2011.11.18,"Kramnik,V",2800.0,white,"Carlsen,M",draw,57.483870967741936,56.72052081733561
6th Tal Memorial,2011.11.18,"Carlsen,M",2826.0,black,"Kramnik,V",draw,46.2,45.1718201242028
6th Tal Memorial,2011.11.19,"Carlsen,M",2826.0,white,"Karjakin,Sergey",draw,16.36842105263158,22.258947799841035
6th Tal Memorial,2011.11.19,"Karjakin,Sergey",2763.0,black,"Carlsen,M",draw,16.63157894736842,30.46057652225789
6th Tal Memorial,2011.11.20,"Ivanchuk,V",2775.0,white,"Carlsen,M",draw,18.75,34.356131184986474
6th Tal Memorial,2011.11.20,"Carlsen,M",2826.0,black,"Ivanchuk,V",draw,18.61904761904762,42.96341321733467
6th Tal Memorial,2011.11.22,"Carlsen,M",2826.0,white,"Svidler,P",draw,13.906976744186046,18.814657761274262
6th Tal Memorial,2011.11.22,"Svidler,P",2755.0,black,"Carlsen,M",draw,12.69767441860465,24.71938781860414
6th Tal Memorial,2011.11.23,"Anand,V",2811.0,white,"Carlsen,M",draw,6.842105263157895,9.604073466337834
6th Tal Memorial,2011.11.23,"Carlsen,M",2826.0,black,"Anand,V",draw,6.052631578947368,6.715838970284521
6th Tal Memorial,2011.11.24,"Carlsen,M",2826.0,white,"Nepomniachtchi,I",draw,15.766666666666667,16.60659173005975
6th Tal Memorial,2011.11.24,"Nepomniachtchi,I",2730.0,black,"Carlsen,M",draw,14.066666666666666,13.076526891937156
6th Tal Memorial,2011.11.25,"Nakamura,Hi",2758.0,white,"Carlsen,M",lost,32.104166666666664,32.9021526545841
6th Tal Memorial,2011.11.25,"Carlsen,M",2826.0,black,"Nakamura,Hi",won,23.375,56.10281669993643
3rd London Chess Classic,2011.12.03,"Carlsen,M",2826.0,white,"Howell,D",won,38.266666666666666,78.7751793961073
3rd London Chess Classic,2011.12.03,"Howell,D",2633.0,black,"Carlsen,M",lost,41.758620689655174,39.399505661535464
3rd London Chess Classic,2011.12.04,"McShane,L",2671.0,white,"Carlsen,M",draw,25.424657534246574,31.421970242551833
3rd London Chess Classic,2011.12.04,"Carlsen,M",2826.0,black,"McShane,L",draw,23.972602739726028,29.90440138161721
3rd London Chess Classic,2011.12.05,"Carlsen,M",2826.0,white,"Nakamura,Hi",won,14.290322580645162,25.153969158207826
3rd London Chess Classic,2011.12.05,"Nakamura,Hi",2758.0,black,"Carlsen,M",lost,40.86666666666667,53.90221599237724
3rd London Chess Classic,2011.12.06,"Carlsen,M",2826.0,white,"Kramnik,V",draw,8.11111111111111,11.94472867878867
3rd London Chess Classic,2011.12.06,"Kramnik,V",2800.0,black,"Carlsen,M",draw,7.840909090909091,11.706531164304243
3rd London Chess Classic,2011.12.08,"Aronian,L",2802.0,white,"Carlsen,M",draw,20.517241379310345,29.89593524401185
3rd London Chess Classic,2011.12.08,"Carlsen,M",2826.0,black,"Aronian,L",draw,20.103448275862068,34.58856182033374
3rd London Chess Classic,2011.12.10,"Carlsen,M",2826.0,white,"Adams,Mi",won,22.178571428571427,33.87904279663649
3rd London Chess Classic,2011.12.10,"Adams,Mi",2734.0,black,"Carlsen,M",lost,51.407407407407405,89.90705458221193
3rd London Chess Classic,2011.12.11,"Anand,V",2811.0,white,"Carlsen,M",draw,10.26086956521739,15.861403499784837
3rd London Chess Classic,2011.12.11,"Carlsen,M",2826.0,black,"Anand,V",draw,9.173913043478262,10.033215159021616
3rd London Chess Classic,2011.12.12,"Short,N",2698.0,white,"Carlsen,M",draw,6.880597014925373,16.010744888429745
3rd London Chess Classic,2011.12.12,"Carlsen,M",2826.0,black,"Short,N",draw,6.7272727272727275,18.028214801405593
74th Tata Steel GMA,2012.01.14,"Carlsen,M",2835.0,white,"Gashimov,V",won,17.982456140350877,22.570351012878987
74th Tata Steel GMA,2012.01.14,"Gashimov,V",2761.0,black,"Carlsen,M",lost,31.839285714285715,45.68282608913109
74th Tata Steel GMA,2012.01.15,"Ivanchuk,V",2766.0,white,"Carlsen,M",draw,9.446808510638299,12.997231310140222
74th Tata Steel GMA,2012.01.15,"Carlsen,M",2835.0,black,"Ivanchuk,V",draw,8.957446808510639,11.264626325234701
74th Tata Steel GMA,2012.01.16,"Carlsen,M",2835.0,white,"Aronian,L",won,35.89655172413793,60.04185024807982
74th Tata Steel GMA,2012.01.16,"Aronian,L",2805.0,black,"Carlsen,M",lost,38.45614035087719,45.810850693296004
74th Tata Steel GMA,2012.01.17,"Caruana,F",2736.0,white,"Carlsen,M",draw,26.875,29.09941651763256
74th Tata Steel GMA,2012.01.17,"Carlsen,M",2835.0,black,"Caruana,F",draw,27.0,26.383459904298736
74th Tata Steel GMA,2012.01.19,"Carlsen,M",2835.0,white,"Giri,A",draw,21.12962962962963,33.72549661732274
74th Tata Steel GMA,2012.01.19,"Giri,A",2714.0,black,"Carlsen,M",draw,18.48148148148148,31.0177611847845
74th Tata Steel GMA,2012.01.20,"Navara,D",2712.0,white,"Carlsen,M",draw,3.971830985915493,7.19931888598765
74th Tata Steel GMA,2012.01.20,"Carlsen,M",2835.0,black,"Navara,D",draw,4.788732394366197,8.078689569090974
74th Tata Steel GMA,2012.01.21,"Carlsen,M",2835.0,white,"Gelfand,B",won,14.666666666666666,16.74694949715671
74th Tata Steel GMA,2012.01.21,"Gelfand,B",2739.0,black,"Carlsen,M",lost,26.073170731707318,40.16453370817643
74th Tata Steel GMA,2012.01.22,"Radjabov,T",2773.0,white,"Carlsen,M",draw,9.852941176470589,17.518280121299135
74th Tata Steel GMA,2012.01.22,"Carlsen,M",2835.0,black,"Radjabov,T",draw,10.529411764705882,16.977901370549212
74th Tata Steel GMA,2012.01.24,"Carlsen,M",2835.0,white,"Karjakin,Sergey",lost,46.78,48.14531752932989
74th Tata Steel GMA,2012.01.24,"Karjakin,Sergey",2769.0,black,"Carlsen,M",won,34.06,42.45063485979921
74th Tata Steel GMA,2012.01.25,"Nakamura,Hi",2759.0,white,"Carlsen,M",draw,18.90909090909091,25.83674108866373
74th Tata Steel GMA,2012.01.25,"Carlsen,M",2835.0,black,"Nakamura,Hi",draw,16.1,19.22732430682959
74th Tata Steel GMA,2012.01.27,"Carlsen,M",2835.0,white,"Topalov,V",won,35.23913043478261,56.720974106512685
74th Tata Steel GMA,2012.01.27,"Topalov,V",2770.0,black,"Carlsen,M",lost,52.13333333333333,90.01520859153622
74th Tata Steel GMA,2012.01.28,"Carlsen,M",2835.0,white,"Kamsky,G",draw,20.0,45.91829478452316
74th Tata Steel GMA,2012.01.28,"Kamsky,G",2732.0,black,"Carlsen,M",draw,21.520833333333332,28.435592121592187
74th Tata Steel GMA,2012.01.29,"Van Wely,L",2692.0,white,"Carlsen,M",draw,20.516129032258064,30.26322261557954
74th Tata Steel GMA,2012.01.29,"Carlsen,M",2835.0,black,"Van Wely,L",draw,17.612903225806452,30.82905774182369
7th Mikhail Tal Memorial,2012.06.08,"Carlsen,M",2835.0,white,"Kramnik,V",draw,26.846153846153847,53.80712871536369
7th Mikhail Tal Memorial,2012.06.08,"Kramnik,V",2801.0,black,"Carlsen,M",draw,24.46153846153846,30.841069981975917
7th Mikhail Tal Memorial,2012.06.09,"Morozevich,A",2769.0,white,"Carlsen,M",draw,17.979591836734695,34.26814418604911
7th Mikhail Tal Memorial,2012.06.09,"Carlsen,M",2835.0,black,"Morozevich,A",draw,16.5,27.37623665395471
7th Mikhail Tal Memorial,2012.06.10,"Carlsen,M",2835.0,white,"Caruana,F",draw,6.85,10.932863302904689
7th Mikhail Tal Memorial,2012.06.10,"Caruana,F",2770.0,black,"Carlsen,M",draw,5.0,7.684571008127088
7th Mikhail Tal Memorial,2012.06.12,"Carlsen,M",2835.0,white,"Grischuk,A",draw,27.433333333333334,37.12293391183167
7th Mikhail Tal Memorial,2012.06.12,"Grischuk,A",2761.0,black,"Carlsen,M",draw,27.766666666666666,35.71804710351462
7th Mikhail Tal Memorial,2012.06.13,"Radjabov,T",2784.0,white,"Carlsen,M",lost,20.551020408163264,43.69189960159094
7th Mikhail Tal Memorial,2012.06.13,"Carlsen,M",2835.0,black,"Radjabov,T",won,9.0,15.823000566857587
7th Mikhail Tal Memorial,2012.06.14,"Carlsen,M",2835.0,white,"Aronian,L",draw,10.38,12.911839528123014
7th Mikhail Tal Memorial,2012.06.14,"Aronian,L",2825.0,black,"Carlsen,M",draw,12.12,19.508603230369932
7th Mikhail Tal Memorial,2012.06.16,"Nakamura,Hi",2775.0,white,"Carlsen,M",draw,13.090909090909092,21.559450766551823
7th Mikhail Tal Memorial,2012.06.16,"Carlsen,M",2835.0,black,"Nakamura,Hi",draw,11.636363636363637,15.853148395495033
7th Mikhail Tal Memorial,2012.06.17,"Carlsen,M",2835.0,white,"Tomashevsky,E",draw,10.053333333333333,16.1541683647149
7th Mikhail Tal Memorial,2012.06.17,"Tomashevsky,E",2738.0,black,"Carlsen,M",draw,10.432432432432432,17.10704065667754
7th Mikhail Tal Memorial,2012.06.18,"McShane,L",2706.0,white,"Carlsen,M",lost,45.96666666666667,64.75671565345343
7th Mikhail Tal Memorial,2012.06.18,"Carlsen,M",2835.0,black,"McShane,L",won,17.566666666666666,22.60926555394688
45th Biel GM,2012.07.23,"Carlsen,M",2837.0,white,"Nakamura,Hi",draw,23.310344827586206,38.0273072920118
45th Biel GM,2012.07.23,"Nakamura,Hi",2778.0,black,"Carlsen,M",draw,21.310344827586206,20.72164194046119
45th Biel GM,2012.07.24,"Carlsen,M",2837.0,white,Wang Hao,won,33.28,40.65810620282258
45th Biel GM,2012.07.24,Wang Hao,2739.0,black,"Carlsen,M",lost,51.291666666666664,84.32451164334655
45th Biel GM,2012.07.26,"Bacrot,E",2713.0,white,"Carlsen,M",draw,21.0,29.570843454468722
45th Biel GM,2012.07.26,"Carlsen,M",2837.0,black,"Bacrot,E",draw,20.177777777777777,32.68590514368125
45th Biel GM,2012.07.27,"Carlsen,M",2837.0,white,"Giri,A",draw,13.23076923076923,16.54746326280633
45th Biel GM,2012.07.27,"Giri,A",2696.0,black,"Carlsen,M",draw,14.473684210526315,18.005462390626825
45th Biel GM,2012.07.28,"Nakamura,Hi",2778.0,white,"Carlsen,M",draw,9.434782608695652,12.627871475281145
45th Biel GM,2012.07.28,"Carlsen,M",2837.0,black,"Nakamura,Hi",draw,10.045454545454545,14.986288498998228
45th Biel GM,2012.07.29,"Bologan,V",2732.0,white,"Carlsen,M",lost,55.666666666666664,69.00692396821898
45th Biel GM,2012.07.29,"Carlsen,M",2837.0,black,"Bologan,V",won,23.9,24.1306858584666
45th Biel GM,2012.07.30,Wang Hao,2739.0,white,"Carlsen,M",lost,28.66,41.8050762467909
45th Biel GM,2012.07.30,"Carlsen,M",2837.0,black,Wang Hao,won,18.68,25.004351621267844
45th Biel GM,2012.07.31,"Carlsen,M",2837.0,white,"Bologan,V",won,29.2,48.43717580536669
45th Biel GM,2012.07.31,"Bologan,V",2732.0,black,"Carlsen,M",lost,49.58620689655172,57.319141198044235
45th Biel GM,2012.08.01,"Giri,A",2696.0,white,"Carlsen,M",draw,3.962962962962963,8.753756787089594
45th Biel GM,2012.08.01,"Carlsen,M",2837.0,black,"Giri,A",draw,2.269230769230769,4.4510819108970345
45th Biel GM,2012.08.02,"Carlsen,M",2837.0,white,"Bacrot,E",draw,19.576923076923077,25.524758835481038
45th Biel GM,2012.08.02,"Bacrot,E",2713.0,black,"Carlsen,M",draw,19.576923076923077,24.317092875530165
5th Final Masters,2012.09.24,"Caruana,F",2773.0,white,"Carlsen,M",won,22.641975308641975,34.69383146579761
5th Final Masters,2012.09.24,"Carlsen,M",2843.0,black,"Caruana,F",lost,28.4625,53.22122315157741
5th Final Masters,2012.09.25,"Vallejo Pons,F",2697.0,white,"Carlsen,M",lost,23.625,37.218736880770145
5th Final Masters,2012.09.25,"Carlsen,M",2843.0,black,"Vallejo Pons,F",won,6.870967741935484,14.047711179621258
5th Final Masters,2012.09.26,"Carlsen,M",2843.0,white,"Karjakin,Sergey",draw,19.894736842105264,36.23107332185392
5th Final Masters,2012.09.26,"Karjakin,Sergey",2778.0,black,"Carlsen,M",draw,19.596491228070175,36.36889921064127
5th Final Masters,2012.09.28,"Carlsen,M",2843.0,white,"Aronian,L",draw,30.026315789473685,75.40085398165881
5th Final Masters,2012.09.28,"Aronian,L",2816.0,black,"Carlsen,M",draw,29.45945945945946,71.72605338956653
5th Final Masters,2012.09.29,"Anand,V",2780.0,white,"Carlsen,M",draw,14.770833333333334,26.376472773519627
5th Final Masters,2012.09.29,"Carlsen,M",2843.0,black,"Anand,V",draw,14.23404255319149,26.30606496362635
5th Final Masters,2012.10.08,"Carlsen,M",2843.0,white,"Caruana,F",won,13.732142857142858,20.70411542201606
5th Final Masters,2012.10.08,"Caruana,F",2773.0,black,"Carlsen,M",lost,28.509090909090908,54.99119689129517
5th Final Masters,2012.10.09,"Carlsen,M",2843.0,white,"Vallejo Pons,F",won,26.71875,38.47177079934715
5th Final Masters,2012.10.09,"Vallejo Pons,F",2697.0,black,"Carlsen,M",lost,56.0,106.02151904212654
5th Final Masters,2012.10.11,"Karjakin,Sergey",2778.0,white,"Carlsen,M",draw,14.0,18.260339536821323
5th Final Masters,2012.10.11,"Carlsen,M",2843.0,black,"Karjakin,Sergey",draw,10.64,16.673044113178612
5th Final Masters,2012.10.12,"Carlsen,M",2843.0,white,"Anand,V",won,23.55,26.431940904897623
5th Final Masters,2012.10.12,"Anand,V",2780.0,black,"Carlsen,M",lost,40.526315789473685,55.21190605872178
5th Final Masters,2012.10.13,"Aronian,L",2816.0,white,"Carlsen,M",draw,10.264705882352942,13.070642505314348
5th Final Masters,2012.10.13,"Carlsen,M",2843.0,black,"Aronian,L",draw,9.647058823529411,12.83121733929811
Cuadrangular UNAM 2012,2012.11.24,"Bruzon Batista,L",2706.0,white,"Carlsen,M",draw,16.75,23.942378745646806
Cuadrangular UNAM 2012,2012.11.24,"Carlsen,M",2848.0,black,"Bruzon Batista,L",draw,17.8,24.736814669637642
UNAM Carlsen-Mundo 2012,2012.11.24,"Carlsen,M",2848.0,white,The World,won,40.5,65.63998128318703
Cuadrangular UNAM 2012,2012.11.24,"Carlsen,M",2848.0,white,"Bruzon Batista,L",won,35.9,54.20661091293817
Cuadrangular UNAM 2012,2012.11.24,"Bruzon Batista,L",2706.0,black,"Carlsen,M",lost,58.724137931034484,100.83031035519925
Cuadrangular UNAM 2012,2012.11.25,"Carlsen,M",2848.0,white,"Polgar,Ju",lost,55.625,86.60649152921506
Cuadrangular UNAM 2012,2012.11.25,"Polgar,Ju",2705.0,black,"Carlsen,M",won,39.375,61.30403228989101
Cuadrangular UNAM 2012,2012.11.26,"Polgar,Ju",2705.0,white,"Carlsen,M",lost,48.38235294117647,71.84174384833341
Cuadrangular UNAM 2012,2012.11.26,"Carlsen,M",2848.0,black,"Polgar,Ju",won,27.235294117647058,38.25537933994259
Cuadrangular UNAM 2012,2012.11.26,"Carlsen,M",2848.0,white,"Polgar,Ju",won,20.61764705882353,34.57559042572082
Cuadrangular UNAM 2012,2012.11.26,"Polgar,Ju",2705.0,black,"Carlsen,M",lost,45.36363636363637,55.81724409438369
Cuadrangular UNAM 2012,2012.11.26,"Polgar,Ju",2705.0,white,"Carlsen,M",lost,57.53846153846154,80.59978563114782
Cuadrangular UNAM 2012,2012.11.26,"Carlsen,M",2848.0,black,"Polgar,Ju",won,27.346153846153847,31.08665593972425
42nd GM 2014,2014.07.12,"Baramidze,D",2616.0,white,"Caruana,F",lost,21.184615384615384,40.626968045183716
42nd GM 2014,2014.07.12,"Caruana,F",2789.0,black,"Baramidze,D",won,18.23076923076923,39.35314247280905
42nd GM 2014,2014.07.13,"Caruana,F",2789.0,white,"Ponomariov,R",won,10.129032258064516,10.739561880545041
42nd GM 2014,2014.07.13,"Ponomariov,R",2723.0,black,"Caruana,F",lost,41.6,100.87735127371256
42nd GM 2014,2014.07.15,"Naiditsch,A",2705.0,white,"Caruana,F",draw,8.071428571428571,12.343096889205986
42nd GM 2014,2014.07.15,"Caruana,F",2789.0,black,"Naiditsch,A",draw,7.535714285714286,11.12424040057549
42nd GM 2014,2014.07.16,"Caruana,F",2789.0,white,"Meier,Geo",won,21.964285714285715,25.485965525667456
42nd GM 2014,2014.07.16,"Meier,Geo",2632.0,black,"Caruana,F",lost,55.7037037037037,141.62438972175786
42nd GM 2014,2014.07.18,"Kramnik,V",2777.0,white,"Caruana,F",draw,12.236842105263158,16.620270139242173
42nd GM 2014,2014.07.18,"Caruana,F",2789.0,black,"Kramnik,V",draw,12.378378378378379,18.601585737913258
42nd GM 2014,2014.07.19,"Caruana,F",2789.0,white,"Adams,Mi",won,19.605263157894736,23.637102273293074
42nd GM 2014,2014.07.19,"Adams,Mi",2743.0,black,"Caruana,F",lost,36.21621621621622,55.41301200256573
42nd GM 2014,2014.07.20,"Leko,P",2737.0,white,"Caruana,F",draw,8.857142857142858,11.817201805139884
42nd GM 2014,2014.07.20,"Caruana,F",2789.0,black,"Leko,P",draw,7.05,14.249473674490577
41st Olympiad Open 2014,2014.08.03,"Solomon,K",2378.0,white,"Caruana,F",lost,41.416666666666664,55.42631494956966
41st Olympiad Open 2014,2014.08.03,"Caruana,F",2801.0,black,"Solomon,K",won,15.791666666666666,23.338057557465135
41st Olympiad Open 2014,2014.08.04,"Caruana,F",2801.0,white,"Negi,P",won,24.574468085106382,45.03792476647052
41st Olympiad Open 2014,2014.08.04,"Negi,P",2645.0,black,"Caruana,F",lost,36.369565217391305,38.29709870703238
41st Olympiad Open 2014,2014.08.05,"Solak,D",2632.0,white,"Caruana,F",draw,14.275,24.662712239330048
41st Olympiad Open 2014,2014.08.05,"Caruana,F",2801.0,black,"Solak,D",draw,12.5,12.847178678604887
41st Olympiad Open 2014,2014.08.08,"Caruana,F",2801.0,white,"Carlsen,M",lost,29.775,33.47050007095801
41st Olympiad Open 2014,2014.08.08,"Carlsen,M",2877.0,black,"Caruana,F",won,17.375,27.0607534078414
41st Olympiad Open 2014,2014.08.09,"Caruana,F",2801.0,white,"Berend,E",won,26.5,35.335084290520406
41st Olympiad Open 2014,2014.08.09,"Berend,E",2330.0,black,"Caruana,F",lost,36.395348837209305,55.6722717232897
41st Olympiad Open 2014,2014.08.10,"Shirov,A",2709.0,white,"Caruana,F",draw,3.9,6.744627491566899
41st Olympiad Open 2014,2014.08.10,"Caruana,F",2801.0,black,"Shirov,A",draw,3.58974358974359,6.403996943888301
41st Olympiad Open 2014,2014.08.11,"Caruana,F",2801.0,white,"Banikas,H",won,15.703703703703704,17.498814382725975
41st Olympiad Open 2014,2014.08.11,"Banikas,H",2644.0,black,"Caruana,F",lost,38.46153846153846,56.15790290931097
41st Olympiad Open 2014,2014.08.12,"Djukic,Ni",2521.0,white,"Caruana,F",lost,55.57692307692308,68.90415476862552
41st Olympiad Open 2014,2014.08.12,"Caruana,F",2801.0,black,"Djukic,Ni",won,24.846153846153847,28.522180717809928
41st Olympiad Open 2014,2014.08.14,"Granda Zuniga,J",2663.0,white,"Caruana,F",draw,56.45614035087719,129.20825976740284
41st Olympiad Open 2014,2014.08.14,"Caruana,F",2801.0,black,"Granda Zuniga,J",draw,52.55357142857143,84.59080489603572
2nd Sinquefield Cup 2014,2014.08.27,"Topalov,V",2772.0,white,"Caruana,F",lost,38.958333333333336,45.08277495033133
2nd Sinquefield Cup 2014,2014.08.27,"Caruana,F",2801.0,black,"Topalov,V",won,18.083333333333332,20.69403429869477
2nd Sinquefield Cup 2014,2014.08.28,"Caruana,F",2801.0,white,"Vachier Lagrave,M",won,47.35,58.51860815159568
2nd Sinquefield Cup 2014,2014.08.28,"Vachier Lagrave,M",2768.0,black,"Caruana,F",lost,61.31578947368421,54.095483449544
2nd Sinquefield Cup 2014,2014.08.29,"Carlsen,M",2877.0,white,"Caruana,F",lost,54.625,107.65872487479436
